UNIQ_ID,FCODE_TYPE,SETL_CODE,SETL_NAME,NAME,LATIN_NAME,USG_GROUP,USG_CODE,E_ORD,N_ORD,DATA_YEAR,PRDCT_VER,X,Y
53982776,222,8700,רעננה,בית איזי שפירא,,13,5300,187880.19592699999,677579.35379400000,0,,187880.19592699999,677579.35379400000
53982792,222,4000,חיפה,מוסד חינוך לחמן,,13,5300,201047.09192700000,743908.12729400001,0,,201047.09192700000,743908.12729400001
53982148,222,6500,חדרה,גן ילדים - ניצן,,13,5305,191716.96472700001,705448.18479400000,0,,191716.96472700001,705448.18479400000
54017678,222,874,מגדל העמק,גן ילדים - גפן,,13,5305,224084.72922700000,731441.41219399997,0,,224084.72922700000,731441.41219399997
53985190,222,9000,באר שבע,גן ילדים - גן איגום הפלאים,,13,5305,179771.23332699999,572824.13389399997,2014,2015-07,179771.23332699999,572824.13389399997
53984567,222,5000,תל אביב -יפו,קונסרבטוריון,Conservatory,13,5370,182250.88512699999,661544.89119400003,0,,182250.88512699999,661544.89119400003
53985789,222,6900,כפר סבא,גן ילדים - אגוז,,13,5305,192300.45002700001,676086.27039399999,0,,192300.45002700001,676086.27039399999
53994092,222,8900,טמרה,מרכז פסגייה,,13,5300,217393.37872700000,751185.51689400000,0,,217393.37872700000,751185.51689400000
54019705,222,0,,"גן ילדים - חשב""ד הגבעה הדרומית",,13,5305,204075.98722700001,648204.31919399998,0,,204075.98722700001,648204.31919399998
53993465,222,70,אשדוד,"גן ילדים - מ""מ סיפון 2",,13,5305,165199.77142700000,632643.89939399995,0,,165199.77142700000,632643.89939399995
53993467,222,681,גבעת שמואל,גן ילדים - לוטם,,13,5305,186564.60222700000,664804.33509399998,0,,186564.60222700000,664804.33509399998
53993477,222,70,אשדוד,גן ילדים - גן שוהם,Gan Shoham Kindergarten,13,5305,165396.95652700000,631136.99339399999,0,,165396.95652700000,631136.99339399999
54020587,222,6500,חדרה,גן ילדים - גן רותם,Gan Rotem Kindergarten,13,5305,192547.45372699999,704418.87809400004,0,,192547.45372699999,704418.87809400004
53993484,222,688,עלמה,גן ילדים,Kindergarten,13,5305,247081.53752700001,773053.33939400001,0,,247081.53752700001,773053.33939400001
53993485,222,9100,נהרייה,גן ילדים - גן האלה,,13,5305,209362.90222700001,770036.19199399999,0,,209362.90222700001,770036.19199399999
53995151,222,8300,ראשון לציון,גן ילדים - גן העולם מלא צבעים,,13,5305,178519.40432700000,653851.76429399999,0,,178519.40432700000,653851.76429399999
53995152,222,8300,ראשון לציון,גן ילדים - גן נשיקת הפתעה,,13,5305,177669.22202700001,653143.85559399996,0,,177669.22202700001,653143.85559399996
53985600,222,7900,פתח תקווה,גן ילדים - גן תלם,,13,5305,191138.08892700000,664768.15179399995,0,,191138.08892700000,664768.15179399995
53985676,222,206,רמות השבים,גן ילדים - גן חבצלת,Gan Havatselet Kindergarten,13,5305,189698.05002699999,674421.63739399996,0,,189698.05002699999,674421.63739399996
54017805,222,6100,בני ברק,ישיבת - שתילי זיתים,,13,5340,184648.63972700000,664873.15729400003,0,,184648.63972700000,664873.15729400003
53985691,222,7700,עפולה,גן ילדים - תימורים,,13,5305,227185.45882699999,723200.09439400001,0,,227185.45882699999,723200.09439400001
53983856,222,3000,ירושלים,בית חינוך עירוני,,13,5300,220588.91542700000,630409.75749400002,0,,220588.91542700000,630409.75749400002
53983231,222,3000,ירושלים,בית ספר - בית יעקב,,13,5310,218550.79952700000,632976.36409399996,0,,218550.79952700000,632976.36409399996
54018277,222,122,רמת ישי,גן ילדים - הקסום,,13,5305,215550.29842700000,734230.70199400000,2014,2015-07,215550.29842700000,734230.70199400000
53983238,222,874,מגדל העמק,גן ילדים - שושן,,13,5305,223513.84212700001,731524.82839399995,0,,223513.84212700001,731524.82839399995
54018280,222,6200,בת ים,גן ילדים - גדות הים,,13,5305,176908.86342700000,657664.48289400002,0,,176908.86342700000,657664.48289400002
