UNIQ_ID,FCODE_TYPE,SETL_CODE,SETL_NAME,NAME,LATIN_NAME,USG_GROUP,USG_CODE,E_ORD,N_ORD,DATA_YEAR,PRDCT_VER,X,Y
51592330,256,9400,יהוד-מונוסון,מגרש חניה,,51,6824,188764.15802700000,660025.65469400003,0,,188764.15802700000,660025.65469400003
64746332,256,8300,ראשון לציון,מגרש חניה,,51,6824,182630.52542699999,654616.73849400005,0,,182630.52542699999,654616.73849400005
64844105,256,5000,תל אביב -יפו,מגרש חניה - אחוזת חוף,,51,6824,178760.80552699999,663642.10069400002,2013,2014-01,178760.80552699999,663642.10069400002
64844107,256,5000,תל אביב -יפו,מגרש חניה - אחוזות החוף,,51,6824,179148.06752700001,663428.81329399999,2013,2014-01,179148.06752700001,663428.81329399999
51585078,256,681,גבעת שמואל,מגרש חניה,,51,6824,186493.27062699999,665834.06789399998,0,,186493.27062699999,665834.06789399998
51590889,256,681,גבעת שמואל,מגרש חניה,,51,6824,186446.23592700000,665027.64499399997,0,,186446.23592700000,665027.64499399997
51586480,256,0,,מגרש חניה,,51,6824,217868.00802700000,622536.96609400003,0,,217868.00802700000,622536.96609400003
51587003,256,334,קבוצת יבנה,מגרש חניה,,51,6824,173685.46452700000,635948.76179400005,2014,2015-07,173685.46452700000,635948.76179400005
51590909,256,3000,ירושלים,מגרש חניה,,51,6824,220726.79162700000,628984.62439400004,0,,220726.79162700000,628984.62439400004
51590532,256,3000,ירושלים,מגרש חניה,,51,6824,221359.23312700001,632817.91439399996,0,,221359.23312700001,632817.91439399996
51587572,256,5000,תל אביב -יפו,מגרש חניה,,51,6824,181354.03912700000,669771.99529400002,0,,181354.03912700000,669771.99529400002
51589745,256,5000,תל אביב -יפו,מגרש חניה - אחוזת החוף,,51,6824,177179.90082700000,662044.89959399996,2013,2014-01,177179.90082700000,662044.89959399996
51590807,256,6600,חולון,מגרש חניה,,51,6824,180331.53682700000,656990.40099400003,0,,180331.53682700000,656990.40099400003
51591435,256,8600,רמת גן,מגרש חניה,,51,6824,185218.29942699999,661843.58389400004,0,,185218.29942699999,661843.58389400004
51591576,256,8300,ראשון לציון,מגרש חניה,,51,6824,178166.38862700001,653923.72389400005,0,,178166.38862700001,653923.72389400005
51592432,256,5000,תל אביב -יפו,מגרש חניה,,51,6824,179821.16972700000,670000.13319399999,0,,179821.16972700000,670000.13319399999
