UNIQ_ID,FCODE_TYPE,SETL_CODE,SETL_NAME,NAME,LATIN_NAME,USG_GROUP,USG_CODE,E_ORD,N_ORD,DATA_YEAR,PRDCT_VER,X,Y
65106762,252,1161,רהט,בית ספר - שיח' סלמאן אלהוזייל,,13,5330,177053.17502699999,589802.62239399995,2014,2015-07,177053.17502699999,589802.62239399995
65106763,252,1161,רהט,בית ספר - סאלח אדין,,13,5310,175421.29552700001,589079.55949400004,2014,2015-07,175421.29552700001,589079.55949400004
65106764,252,1161,רהט,בית ספר - אלענן לתרבות,,13,5310,175909.12572700001,588464.57289399998,2014,2015-07,175909.12572700001,588464.57289399998
54447483,252,246,נתיבות,פנימיה - לבנות,,13,5338,160992.79232700000,592944.31249399995,2014,2015-07,160992.79232700000,592944.31249399995
61078798,252,0,,בית ספר - אל עמל,,13,5310,192307.31932700000,575425.26999399997,2014,2015-07,192307.31932700000,575425.26999399997
61240953,252,1059,כסיפה,בית ספר - אל מותנאבי,,13,5330,209748.15252700000,571962.24219400005,2014,2015-07,209748.15252700000,571962.24219400005
54449437,252,246,נתיבות,ישיבת - ההסדר נתיבות,,13,5340,161169.09062700000,592760.90859400004,2014,2015-07,161169.09062700000,592760.90859400004
54446706,252,1286,שגב-שלום,בית ספר - מקיף שגב שלום,,13,5330,184487.70462700000,566946.45969399996,2014,2015-07,184487.70462700000,566946.45969399996
65106785,252,1161,רהט,גן ילדים - אבו עוביידה,,13,5305,177468.96672699999,589846.37209399999,2014,2015-07,177468.96672699999,589846.37209399999
65106786,252,1161,רהט,גן ילדים,Kindergarten,13,5305,177943.75472699999,588405.11909399997,2014,2015-07,177943.75472699999,588405.11909399997
65106788,252,1161,רהט,גן ילדים,Kindergarten,13,5305,176666.52092700001,589846.70189400006,2014,2015-07,176666.52092700001,589846.70189400006
65106793,252,0,,כפר השיקומי,,13,5300,161462.00312700000,580377.12539399997,2014,2015-07,161462.00312700000,580377.12539399997
65106795,252,0,,בית ספר - קודייראת,,13,5310,211867.13852700000,578298.66189400002,2014,2015-07,211867.13852700000,578298.66189400002
54451406,252,9000,באר שבע,"בית ספר - מ""מ נווה שלום",,13,5310,178401.13862700001,571790.43479400000,2014,2015-07,178401.13862700001,571790.43479400000
54449867,252,246,נתיבות,ישיבה - תפארת בחורים,,13,5340,159867.19302700000,591746.14909399999,2014,2015-07,159867.19302700000,591746.14909399999
54446214,252,9000,באר שבע,אוניברסיטת - בן גוריון,,13,5380,181153.26632699999,574647.21029399999,2014,2015-07,181153.26632699999,574647.21029399999
54447812,252,0,,"בית ספר - ממ""ד חברון",,13,5310,211388.06062700000,604279.01109399996,2014,2015-07,211388.06062700000,604279.01109399996
61078797,252,1347,קצר א-סר,בית ספר - מקיף אורט אל הוושלה,,13,5330,198421.99072700000,554349.87349400006,2014,2015-07,198421.99072700000,554349.87349400006
61240945,252,0,,בית ספר יסודי - אלעזאזמה א,,13,5310,183012.93822700001,563702.39729400002,2014,2015-07,183012.93822700001,563702.39729400002
61078805,252,0,,בית ספר - כוחלה,,13,5310,205365.85602700000,576945.64399400004,2014,2015-07,205365.85602700000,576945.64399400004
61240988,252,1303,חורה,בית ספר - יסודי אלביאדר,,13,5310,194449.65002700000,578937.44769399997,2014,2015-07,194449.65002700000,578937.44769399997
